[11:42:45] [info] [info] [host.cpp:21] Packet Packet[source_id: sender1, dest_id: receiver1, packet_num: 0, size(byte): 64, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1] arrived to host
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender2. Packet: Packet[source_id: sender2, dest_id: receiver2, packet_num: 19, size(byte): 128, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender2
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender1. Packet: Packet[source_id: sender1, dest_id: receiver1, packet_num: 20, size(byte): 64, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender1
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender2. Packet: Packet[source_id: sender2, dest_id: receiver2, packet_num: 20, size(byte): 128, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender2
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender1. Packet: Packet[source_id: sender1, dest_id: receiver1, packet_num: 21, size(byte): 64, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender1
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender2. Packet: Packet[source_id: sender2, dest_id: receiver2, packet_num: 21, size(byte): 128, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender2
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender1. Packet: Packet[source_id: sender1, dest_id: receiver1, packet_num: 22, size(byte): 64, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender1
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender2. Packet: Packet[source_id: sender2, dest_id: receiver2, packet_num: 22, size(byte): 128, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender2
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender1. Packet: Packet[source_id: sender1, dest_id: receiver1, packet_num: 23, size(byte): 64, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender1
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender2. Packet: Packet[source_id: sender2, dest_id: receiver2, packet_num: 23, size(byte): 128, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender2
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender1. Packet: Packet[source_id: sender1, dest_id: receiver1, packet_num: 24, size(byte): 64, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender1
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender2. Packet: Packet[source_id: sender2, dest_id: receiver2, packet_num: 24, size(byte): 128, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender2
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender1. Packet: Packet[source_id: sender1, dest_id: receiver1, packet_num: 25, size(byte): 64, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender1
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender2. Packet: Packet[source_id: sender2, dest_id: receiver2, packet_num: 25, size(byte): 128, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender2
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender1. Packet: Packet[source_id: sender1, dest_id: receiver1, packet_num: 26, size(byte): 64, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender1
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender2. Packet: Packet[source_id: sender2, dest_id: receiver2, packet_num: 26, size(byte): 128, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender2
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender1. Packet: Packet[source_id: sender1, dest_id: receiver1, packet_num: 27, size(byte): 64, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender1
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender2. Packet: Packet[source_id: sender2, dest_id: receiver2, packet_num: 27, size(byte): 128, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender2
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender1. Packet: Packet[source_id: sender1, dest_id: receiver1, packet_num: 28, size(byte): 64, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender1
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender2. Packet: Packet[source_id: sender2, dest_id: receiver2, packet_num: 28, size(byte): 128, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender2
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender1. Packet: Packet[source_id: sender1, dest_id: receiver1, packet_num: 29, size(byte): 64, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender1
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender2. Packet: Packet[source_id: sender2, dest_id: receiver2, packet_num: 29, size(byte): 128, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender2
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender1. Packet: Packet[source_id: sender1, dest_id: receiver1, packet_num: 30, size(byte): 64, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender1
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender2. Packet: Packet[source_id: sender2, dest_id: receiver2, packet_num: 30, size(byte): 128, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender2
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender1. Packet: Packet[source_id: sender1, dest_id: receiver1, packet_num: 31, size(byte): 64, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender1
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender2. Packet: Packet[source_id: sender2, dest_id: receiver2, packet_num: 31, size(byte): 128, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender2
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender1. Packet: Packet[source_id: sender1, dest_id: receiver1, packet_num: 32, size(byte): 64, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender1
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender2. Packet: Packet[source_id: sender2, dest_id: receiver2, packet_num: 32, size(byte): 128, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender2
[11:42:45] [error] [error] [link.cpp:48] Egress buffer overflow; packet Packet[source_id: sender2, dest_id: receiver2, packet_num: 32, size(byte): 128, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1] lost
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender1. Packet: Packet[source_id: sender1, dest_id: receiver1, packet_num: 33, size(byte): 64, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender1
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender2. Packet: Packet[source_id: sender2, dest_id: receiver2, packet_num: 33, size(byte): 128, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender2
[11:42:45] [error] [error] [link.cpp:48] Egress buffer overflow; packet Packet[source_id: sender2, dest_id: receiver2, packet_num: 33, size(byte): 128, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1] lost
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender1. Packet: Packet[source_id: sender1, dest_id: receiver1, packet_num: 34, size(byte): 64, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender1
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender2. Packet: Packet[source_id: sender2, dest_id: receiver2, packet_num: 34, size(byte): 128, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender2
[11:42:45] [error] [error] [link.cpp:48] Egress buffer overflow; packet Packet[source_id: sender2, dest_id: receiver2, packet_num: 34, size(byte): 128, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1] lost
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender1. Packet: Packet[source_id: sender1, dest_id: receiver1, packet_num: 35, size(byte): 64, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender1
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender2. Packet: Packet[source_id: sender2, dest_id: receiver2, packet_num: 35, size(byte): 128, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender2
[11:42:45] [error] [error] [link.cpp:48] Egress buffer overflow; packet Packet[source_id: sender2, dest_id: receiver2, packet_num: 35, size(byte): 128, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1] lost
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender1. Packet: Packet[source_id: sender1, dest_id: receiver1, packet_num: 36, size(byte): 64, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender1
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender2. Packet: Packet[source_id: sender2, dest_id: receiver2, packet_num: 36, size(byte): 128, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender2
[11:42:45] [error] [error] [link.cpp:48] Egress buffer overflow; packet Packet[source_id: sender2, dest_id: receiver2, packet_num: 36, size(byte): 128, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1] lost
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender1. Packet: Packet[source_id: sender1, dest_id: receiver1, packet_num: 37, size(byte): 64, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender1
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender2. Packet: Packet[source_id: sender2, dest_id: receiver2, packet_num: 37, size(byte): 128, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender2
[11:42:45] [error] [error] [link.cpp:48] Egress buffer overflow; packet Packet[source_id: sender2, dest_id: receiver2, packet_num: 37, size(byte): 128, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1] lost
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender1. Packet: Packet[source_id: sender1, dest_id: receiver1, packet_num: 38, size(byte): 64, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender1
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender2. Packet: Packet[source_id: sender2, dest_id: receiver2, packet_num: 38, size(byte): 128, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender2
[11:42:45] [error] [error] [link.cpp:48] Egress buffer overflow; packet Packet[source_id: sender2, dest_id: receiver2, packet_num: 38, size(byte): 128, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1] lost
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender1. Packet: Packet[source_id: sender1, dest_id: receiver1, packet_num: 39, size(byte): 64, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender1
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender2. Packet: Packet[source_id: sender2, dest_id: receiver2, packet_num: 39, size(byte): 128, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender2
[11:42:45] [error] [error] [link.cpp:48] Egress buffer overflow; packet Packet[source_id: sender2, dest_id: receiver2, packet_num: 39, size(byte): 128, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1] lost
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender1. Packet: Packet[source_id: sender1, dest_id: receiver1, packet_num: 40, size(byte): 64, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender1
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender2. Packet: Packet[source_id: sender2, dest_id: receiver2, packet_num: 40, size(byte): 128, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender2
[11:42:45] [error] [error] [link.cpp:48] Egress buffer overflow; packet Packet[source_id: sender2, dest_id: receiver2, packet_num: 40, size(byte): 128, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1] lost
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender1. Packet: Packet[source_id: sender1, dest_id: receiver1, packet_num: 41, size(byte): 64, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender1
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender2. Packet: Packet[source_id: sender2, dest_id: receiver2, packet_num: 41, size(byte): 128, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender2
[11:42:45] [error] [error] [link.cpp:48] Egress buffer overflow; packet Packet[source_id: sender2, dest_id: receiver2, packet_num: 41, size(byte): 128, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1] lost
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender1. Packet: Packet[source_id: sender1, dest_id: receiver1, packet_num: 42, size(byte): 64, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender1
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender2. Packet: Packet[source_id: sender2, dest_id: receiver2, packet_num: 42, size(byte): 128, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender2
[11:42:45] [error] [error] [link.cpp:48] Egress buffer overflow; packet Packet[source_id: sender2, dest_id: receiver2, packet_num: 42, size(byte): 128, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1] lost
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender1. Packet: Packet[source_id: sender1, dest_id: receiver1, packet_num: 43, size(byte): 64, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender1
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender2. Packet: Packet[source_id: sender2, dest_id: receiver2, packet_num: 43, size(byte): 128, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender2
[11:42:45] [error] [error] [link.cpp:48] Egress buffer overflow; packet Packet[source_id: sender2, dest_id: receiver2, packet_num: 43, size(byte): 128, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1] lost
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender1. Packet: Packet[source_id: sender1, dest_id: receiver1, packet_num: 44, size(byte): 64, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender1
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender2. Packet: Packet[source_id: sender2, dest_id: receiver2, packet_num: 44, size(byte): 128, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender2
[11:42:45] [error] [error] [link.cpp:48] Egress buffer overflow; packet Packet[source_id: sender2, dest_id: receiver2, packet_num: 44, size(byte): 128, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1] lost
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender1. Packet: Packet[source_id: sender1, dest_id: receiver1, packet_num: 45, size(byte): 64, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender1
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender2. Packet: Packet[source_id: sender2, dest_id: receiver2, packet_num: 45, size(byte): 128, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender2
[11:42:45] [error] [error] [link.cpp:48] Egress buffer overflow; packet Packet[source_id: sender2, dest_id: receiver2, packet_num: 45, size(byte): 128, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1] lost
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender1. Packet: Packet[source_id: sender1, dest_id: receiver1, packet_num: 46, size(byte): 64, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender1
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender2. Packet: Packet[source_id: sender2, dest_id: receiver2, packet_num: 46, size(byte): 128, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender2
[11:42:45] [error] [error] [link.cpp:48] Egress buffer overflow; packet Packet[source_id: sender2, dest_id: receiver2, packet_num: 46, size(byte): 128, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1] lost
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender1. Packet: Packet[source_id: sender1, dest_id: receiver1, packet_num: 47, size(byte): 64, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender1
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender2. Packet: Packet[source_id: sender2, dest_id: receiver2, packet_num: 47, size(byte): 128, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender2
[11:42:45] [error] [error] [link.cpp:48] Egress buffer overflow; packet Packet[source_id: sender2, dest_id: receiver2, packet_num: 47, size(byte): 128, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1] lost
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender1. Packet: Packet[source_id: sender1, dest_id: receiver1, packet_num: 48, size(byte): 64, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender1
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender2. Packet: Packet[source_id: sender2, dest_id: receiver2, packet_num: 48, size(byte): 128, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender2
[11:42:45] [error] [error] [link.cpp:48] Egress buffer overflow; packet Packet[source_id: sender2, dest_id: receiver2, packet_num: 48, size(byte): 128, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1] lost
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender1. Packet: Packet[source_id: sender1, dest_id: receiver1, packet_num: 49, size(byte): 64, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender1
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender2. Packet: Packet[source_id: sender2, dest_id: receiver2, packet_num: 49, size(byte): 128, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender2
[11:42:45] [error] [error] [link.cpp:48] Egress buffer overflow; packet Packet[source_id: sender2, dest_id: receiver2, packet_num: 49, size(byte): 128, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1] lost
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender1. Packet: Packet[source_id: sender1, dest_id: receiver1, packet_num: 50, size(byte): 64, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender1
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender2. Packet: Packet[source_id: sender2, dest_id: receiver2, packet_num: 50, size(byte): 128, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender2
[11:42:45] [error] [error] [link.cpp:48] Egress buffer overflow; packet Packet[source_id: sender2, dest_id: receiver2, packet_num: 50, size(byte): 128, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1] lost
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender1. Packet: Packet[source_id: sender1, dest_id: receiver1, packet_num: 51, size(byte): 64, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender1
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender2. Packet: Packet[source_id: sender2, dest_id: receiver2, packet_num: 51, size(byte): 128, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender2
[11:42:45] [error] [error] [link.cpp:48] Egress buffer overflow; packet Packet[source_id: sender2, dest_id: receiver2, packet_num: 51, size(byte): 128, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1] lost
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender1. Packet: Packet[source_id: sender1, dest_id: receiver1, packet_num: 52, size(byte): 64, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender1
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender2. Packet: Packet[source_id: sender2, dest_id: receiver2, packet_num: 52, size(byte): 128, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender2
[11:42:45] [error] [error] [link.cpp:48] Egress buffer overflow; packet Packet[source_id: sender2, dest_id: receiver2, packet_num: 52, size(byte): 128, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1] lost
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender1. Packet: Packet[source_id: sender1, dest_id: receiver1, packet_num: 53, size(byte): 64, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender1
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender2. Packet: Packet[source_id: sender2, dest_id: receiver2, packet_num: 53, size(byte): 128, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender2
[11:42:45] [error] [error] [link.cpp:48] Egress buffer overflow; packet Packet[source_id: sender2, dest_id: receiver2, packet_num: 53, size(byte): 128, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1] lost
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender1. Packet: Packet[source_id: sender1, dest_id: receiver1, packet_num: 54, size(byte): 64, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender1
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender2. Packet: Packet[source_id: sender2, dest_id: receiver2, packet_num: 54, size(byte): 128, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender2
[11:42:45] [error] [error] [link.cpp:48] Egress buffer overflow; packet Packet[source_id: sender2, dest_id: receiver2, packet_num: 54, size(byte): 128, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1] lost
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender1. Packet: Packet[source_id: sender1, dest_id: receiver1, packet_num: 55, size(byte): 64, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender1
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender2. Packet: Packet[source_id: sender2, dest_id: receiver2, packet_num: 55, size(byte): 128, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender2
[11:42:45] [error] [error] [link.cpp:48] Egress buffer overflow; packet Packet[source_id: sender2, dest_id: receiver2, packet_num: 55, size(byte): 128, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1] lost
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender1. Packet: Packet[source_id: sender1, dest_id: receiver1, packet_num: 56, size(byte): 64, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender1
[11:42:45] [info] [info] [host.cpp:92] Taken new data packet on host sender2. Packet: Packet[source_id: sender2, dest_id: receiver2, packet_num: 56, size(byte): 128, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1]
[11:42:45] [info] [info] [host.cpp:101] Sent new packet from host. Packet: sender2
[11:42:45] [error] [error] [link.cpp:48] Egress buffer overflow; packet Packet[source_id: sender2, dest_id: receiver2, packet_num: 56, size(byte): 128, flow: set, generated time: 0, sent time: 0, TTL: 31, flags: 1] lost
