Flow id, Packet size (bytes), Data from conn (bytes), Sent (bytes), Delivered (bytes), Overhead (%), Retransmit size (bytes), Retransmit count, Sending rate (Gbps), Throughput (Gbps), FCT (ns)

conn_from_pod4_host5_to_pod4_host9_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0181926, 0.0179992, 6.3581e+08

conn_from_pod4_host5_to_pod5_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0182235, 0.0180298, 6.34733e+08

conn_from_pod4_host5_to_pod5_host2_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0182132, 0.0180196, 6.35091e+08

conn_from_pod4_host5_to_pod5_host3_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0181974, 0.018004, 6.35642e+08

conn_from_pod4_host5_to_pod5_host4_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0182032, 0.0180098, 6.35438e+08

conn_from_pod4_host5_to_pod5_host5_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0181974, 0.018004, 6.35642e+08

conn_from_pod4_host5_to_pod5_host6_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0182061, 0.0180126, 6.35337e+08

conn_from_pod4_host5_to_pod5_host7_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0182042, 0.0180107, 6.35405e+08

conn_from_pod4_host5_to_pod5_host8_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0181984, 0.018005, 6.35608e+08

conn_from_pod4_host5_to_pod5_host9_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0182032, 0.0180097, 6.35439e+08

conn_from_pod4_host5_to_pod6_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0182042, 0.0180107, 6.35405e+08

conn_from_pod4_host5_to_pod6_host2_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0181945, 0.0180011, 6.35743e+08

conn_from_pod4_host5_to_pod6_host3_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0181926, 0.0179992, 6.35811e+08

conn_from_pod4_host5_to_pod6_host4_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0181974, 0.018004, 6.35642e+08

conn_from_pod4_host5_to_pod6_host5_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0182032, 0.0180097, 6.35439e+08

conn_from_pod4_host5_to_pod6_host6_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0181798, 0.018004, 6.35642e+08

conn_from_pod4_host5_to_pod6_host7_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.018175, 0.0179992, 6.35811e+08

conn_from_pod4_host5_to_pod6_host8_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0182276, 0.0180339, 6.34587e+08

conn_from_pod4_host5_to_pod6_host9_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0182042, 0.0180107, 6.35405e+08

conn_from_pod4_host6_to_pod1_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186171, 0.0184193, 6.21311e+08

conn_from_pod4_host6_to_pod1_host2_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.018538, 0.0183409, 6.23964e+08

conn_from_pod4_host6_to_pod1_host3_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0185426, 0.0183456, 6.23807e+08

conn_from_pod4_host6_to_pod1_host4_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183651, 0.0181699, 6.29839e+08

conn_from_pod4_host6_to_pod1_host5_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.018533, 0.018336, 6.24133e+08

conn_from_pod4_host6_to_pod1_host6_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0185493, 0.01837, 6.22979e+08

conn_from_pod4_host6_to_pod1_host7_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0182601, 0.0180661, 6.33458e+08

conn_from_pod4_host6_to_pod1_host8_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.018533, 0.018336, 6.24133e+08

conn_from_pod4_host6_to_pod1_host9_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186188, 0.0184209, 6.21255e+08

conn_from_pod4_host6_to_pod2_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0185443, 0.0183472, 6.23751e+08

conn_from_pod4_host6_to_pod2_host2_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0185466, 0.0183495, 6.23672e+08

conn_from_pod4_host6_to_pod2_host3_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0185346, 0.0183377, 6.24076e+08

conn_from_pod4_host6_to_pod2_host4_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0185984, 0.0184007, 6.21938e+08

conn_from_pod4_host6_to_pod2_host5_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183809, 0.0181856, 6.29294e+08

conn_from_pod4_host6_to_pod2_host6_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186141, 0.0184163, 6.21411e+08

conn_from_pod4_host6_to_pod2_host7_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183427, 0.0181478, 6.30605e+08

conn_from_pod4_host6_to_pod2_host8_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.018566, 0.0183686, 6.23023e+08

conn_from_pod4_host6_to_pod2_host9_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.018533, 0.018336, 6.24133e+08

conn_from_pod4_host6_to_pod3_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0182852, 0.0180909, 6.32589e+08

conn_from_pod4_host6_to_pod3_host2_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0185184, 0.0183216, 6.24622e+08

conn_from_pod4_host6_to_pod3_host3_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.018534, 0.018337, 6.24098e+08

conn_from_pod4_host6_to_pod3_host4_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.018594, 0.0183964, 6.22083e+08

conn_from_pod4_host6_to_pod3_host5_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186225, 0.0184246, 6.21132e+08

conn_from_pod4_host6_to_pod3_host6_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.018534, 0.018337, 6.24099e+08

conn_from_pod4_host6_to_pod3_host7_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186057, 0.018408, 6.21691e+08

conn_from_pod4_host6_to_pod3_host8_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0185284, 0.0183492, 6.23684e+08

conn_from_pod4_host6_to_pod3_host9_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0184617, 0.0182654, 6.26543e+08

conn_from_pod4_host6_to_pod4_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0185423, 0.0183452, 6.23818e+08

conn_from_pod4_host6_to_pod4_host2_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186309, 0.0184329, 6.20852e+08

conn_from_pod4_host6_to_pod4_host3_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.018577, 0.0183795, 6.22654e+08

conn_from_pod4_host6_to_pod4_host4_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186191, 0.0184213, 6.21244e+08

conn_from_pod4_host6_to_pod4_host5_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0182804, 0.0180862, 6.32754e+08

conn_from_pod4_host6_to_pod4_host7_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186242, 0.0184262, 6.21076e+08

conn_from_pod4_host6_to_pod4_host8_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186161, 0.0184183, 6.21345e+08

conn_from_pod4_host6_to_pod4_host9_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0182896, 0.0180952, 6.32438e+08

conn_from_pod4_host6_to_pod5_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0185853, 0.0183878, 6.22374e+08

conn_from_pod4_host6_to_pod5_host2_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0185867, 0.0183891, 6.22329e+08

conn_from_pod4_host6_to_pod5_host3_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0185583, 0.0183611, 6.23281e+08

conn_from_pod4_host6_to_pod5_host4_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.018566, 0.0183686, 6.23023e+08

conn_from_pod4_host6_to_pod5_host5_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0184393, 0.0182434, 6.27302e+08

conn_from_pod4_host6_to_pod5_host6_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0185887, 0.018409, 6.21658e+08

conn_from_pod4_host6_to_pod5_host7_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0185466, 0.0183495, 6.23672e+08

conn_from_pod4_host6_to_pod5_host8_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0185413, 0.0183442, 6.23852e+08

conn_from_pod4_host6_to_pod5_host9_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.018535, 0.018338, 6.24065e+08

conn_from_pod4_host6_to_pod6_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0185356, 0.0183387, 6.24042e+08

conn_from_pod4_host6_to_pod6_host2_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183653, 0.0181701, 6.2983e+08

conn_from_pod4_host6_to_pod6_host3_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183057, 0.0181112, 6.31881e+08

conn_from_pod4_host6_to_pod6_host4_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0184025, 0.0182069, 6.28558e+08

conn_from_pod4_host6_to_pod6_host5_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0185287, 0.0183495, 6.23672e+08

conn_from_pod4_host6_to_pod6_host6_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183794, 0.0181841, 6.29347e+08

conn_from_pod4_host6_to_pod6_host7_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183001, 0.0181056, 6.32073e+08

conn_from_pod4_host6_to_pod6_host8_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0186203, 0.0184402, 6.20606e+08

conn_from_pod4_host6_to_pod6_host9_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0185553, 0.0183759, 6.22777e+08

conn_from_pod4_host7_to_pod1_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188595, 0.0186591, 6.13325e+08

conn_from_pod4_host7_to_pod1_host2_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186985, 0.0184997, 6.18609e+08

conn_from_pod4_host7_to_pod1_host3_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187027, 0.018504, 6.18467e+08

conn_from_pod4_host7_to_pod1_host4_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183932, 0.0181977, 6.28876e+08

conn_from_pod4_host7_to_pod1_host5_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186696, 0.0184712, 6.19566e+08

conn_from_pod4_host7_to_pod1_host6_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.018812, 0.018612, 6.14876e+08

conn_from_pod4_host7_to_pod1_host7_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0182913, 0.0181144, 6.31769e+08

conn_from_pod4_host7_to_pod1_host8_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.01865, 0.0184518, 6.20215e+08

conn_from_pod4_host7_to_pod1_host9_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188609, 0.0186605, 6.1328e+08

conn_from_pod4_host7_to_pod2_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188453, 0.018645, 6.13787e+08

conn_from_pod4_host7_to_pod2_host2_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187696, 0.0185701, 6.16264e+08

conn_from_pod4_host7_to_pod2_host3_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187961, 0.0185963, 6.15395e+08

conn_from_pod4_host7_to_pod2_host4_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188504, 0.01865, 6.13624e+08

conn_from_pod4_host7_to_pod2_host5_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183954, 0.0181999, 6.288e+08

conn_from_pod4_host7_to_pod2_host6_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188649, 0.0186644, 6.1315e+08

conn_from_pod4_host7_to_pod2_host7_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183761, 0.0181808, 6.29462e+08

conn_from_pod4_host7_to_pod2_host8_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188007, 0.0186008, 6.15246e+08

conn_from_pod4_host7_to_pod2_host9_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0186155, 0.0184355, 6.20764e+08

conn_from_pod4_host7_to_pod3_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183033, 0.0181088, 6.31962e+08

conn_from_pod4_host7_to_pod3_host2_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186561, 0.0184579, 6.20012e+08

conn_from_pod4_host7_to_pod3_host3_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186742, 0.0184758, 6.19411e+08

conn_from_pod4_host7_to_pod3_host4_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188475, 0.0186472, 6.13717e+08

conn_from_pod4_host7_to_pod3_host5_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188654, 0.0186649, 6.13136e+08

conn_from_pod4_host7_to_pod3_host6_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186497, 0.0184515, 6.20225e+08

conn_from_pod4_host7_to_pod3_host7_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.018847, 0.0186647, 6.1314e+08

conn_from_pod4_host7_to_pod3_host8_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187584, 0.018559, 6.16633e+08

conn_from_pod4_host7_to_pod3_host9_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0184897, 0.0183109, 6.24987e+08

conn_from_pod4_host7_to_pod4_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187917, 0.0185919, 6.15541e+08

conn_from_pod4_host7_to_pod4_host2_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.018879, 0.0186783, 6.12694e+08

conn_from_pod4_host7_to_pod4_host3_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188177, 0.0186177, 6.14688e+08

conn_from_pod4_host7_to_pod4_host4_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188858, 0.0186851, 6.12471e+08

conn_from_pod4_host7_to_pod4_host5_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0182462, 0.0180522, 6.33943e+08

conn_from_pod4_host7_to_pod4_host6_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186392, 0.0184411, 6.20576e+08

conn_from_pod4_host7_to_pod4_host8_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0188526, 0.0186702, 6.12959e+08

conn_from_pod4_host7_to_pod4_host9_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183624, 0.0181673, 6.29929e+08

conn_from_pod4_host7_to_pod5_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.018879, 0.0186783, 6.12694e+08

conn_from_pod4_host7_to_pod5_host2_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188776, 0.0186769, 6.12739e+08

conn_from_pod4_host7_to_pod5_host3_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0188786, 0.018696, 6.12114e+08

conn_from_pod4_host7_to_pod5_host4_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187832, 0.0185836, 6.15818e+08

conn_from_pod4_host7_to_pod5_host5_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0185087, 0.018312, 6.24952e+08

conn_from_pod4_host7_to_pod5_host6_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188638, 0.0186633, 6.13186e+08

conn_from_pod4_host7_to_pod5_host7_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188602, 0.0186598, 6.13302e+08

conn_from_pod4_host7_to_pod5_host8_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187334, 0.0185343, 6.17455e+08

conn_from_pod4_host7_to_pod5_host9_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187296, 0.0185306, 6.1758e+08

conn_from_pod4_host7_to_pod6_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188623, 0.0186618, 6.13236e+08

conn_from_pod4_host7_to_pod6_host2_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.018422, 0.0182262, 6.27892e+08

conn_from_pod4_host7_to_pod6_host3_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0183153, 0.0181382, 6.3094e+08

conn_from_pod4_host7_to_pod6_host4_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0184392, 0.0182609, 6.267e+08

conn_from_pod4_host7_to_pod6_host5_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187719, 0.0185724, 6.16187e+08

conn_from_pod4_host7_to_pod6_host6_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0184385, 0.0182425, 6.27332e+08

conn_from_pod4_host7_to_pod6_host7_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183261, 0.0181313, 6.31178e+08

conn_from_pod4_host7_to_pod6_host8_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188775, 0.0186769, 6.12741e+08

conn_from_pod4_host7_to_pod6_host9_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188088, 0.0186089, 6.1498e+08

conn_from_pod4_host8_to_pod1_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188462, 0.0186459, 6.13758e+08

conn_from_pod4_host8_to_pod1_host2_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186927, 0.018494, 6.18799e+08

conn_from_pod4_host8_to_pod1_host3_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187109, 0.018512, 6.18199e+08

conn_from_pod4_host8_to_pod1_host4_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0184287, 0.0182505, 6.27057e+08

conn_from_pod4_host8_to_pod1_host5_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186705, 0.0184721, 6.19534e+08

conn_from_pod4_host8_to_pod1_host6_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187929, 0.0185932, 6.15498e+08

conn_from_pod4_host8_to_pod1_host7_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0182714, 0.0180772, 6.33066e+08

conn_from_pod4_host8_to_pod1_host8_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186534, 0.0184551, 6.20104e+08

conn_from_pod4_host8_to_pod1_host9_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188406, 0.0186403, 6.13943e+08

conn_from_pod4_host8_to_pod2_host1_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0188188, 0.0186368, 6.14058e+08

conn_from_pod4_host8_to_pod2_host2_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187492, 0.0185499, 6.16935e+08

conn_from_pod4_host8_to_pod2_host3_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.018794, 0.0185943, 6.15463e+08

conn_from_pod4_host8_to_pod2_host4_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188462, 0.0186459, 6.13758e+08

conn_from_pod4_host8_to_pod2_host5_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0184578, 0.0182616, 6.26675e+08

conn_from_pod4_host8_to_pod2_host6_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188438, 0.0186436, 6.13836e+08

conn_from_pod4_host8_to_pod2_host7_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0184251, 0.0182293, 6.27786e+08

conn_from_pod4_host8_to_pod2_host8_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.018774, 0.0185745, 6.16119e+08

conn_from_pod4_host8_to_pod2_host9_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186416, 0.0184435, 6.20495e+08

conn_from_pod4_host8_to_pod3_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183147, 0.01812, 6.31571e+08

conn_from_pod4_host8_to_pod3_host2_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186454, 0.0184472, 6.2037e+08

conn_from_pod4_host8_to_pod3_host3_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186645, 0.0184661, 6.19735e+08

conn_from_pod4_host8_to_pod3_host4_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188403, 0.01864, 6.13953e+08

conn_from_pod4_host8_to_pod3_host5_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0188335, 0.0186514, 6.1358e+08

conn_from_pod4_host8_to_pod3_host6_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186372, 0.0184392, 6.2064e+08

conn_from_pod4_host8_to_pod3_host7_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188408, 0.0186405, 6.13935e+08

conn_from_pod4_host8_to_pod3_host8_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0187395, 0.0185583, 6.16656e+08

conn_from_pod4_host8_to_pod3_host9_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0185093, 0.0183126, 6.24931e+08

conn_from_pod4_host8_to_pod4_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187975, 0.0185977, 6.1535e+08

conn_from_pod4_host8_to_pod4_host2_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188562, 0.0186558, 6.13433e+08

conn_from_pod4_host8_to_pod4_host3_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188023, 0.0186025, 6.15193e+08

conn_from_pod4_host8_to_pod4_host4_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0188304, 0.0186483, 6.1368e+08

conn_from_pod4_host8_to_pod4_host5_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183346, 0.0181397, 6.30887e+08

conn_from_pod4_host8_to_pod4_host6_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0186449, 0.0184467, 6.20386e+08

conn_from_pod4_host8_to_pod4_host7_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188655, 0.018665, 6.13132e+08

conn_from_pod4_host8_to_pod4_host9_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0183765, 0.0181812, 6.29448e+08

conn_from_pod4_host8_to_pod5_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188586, 0.0186582, 6.13356e+08

conn_from_pod4_host8_to_pod5_host2_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188596, 0.0186592, 6.13321e+08

conn_from_pod4_host8_to_pod5_host3_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188431, 0.0186429, 6.13859e+08

conn_from_pod4_host8_to_pod5_host4_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.018791, 0.0185913, 6.15561e+08

conn_from_pod4_host8_to_pod5_host5_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0185772, 0.0183976, 6.22044e+08

conn_from_pod4_host8_to_pod5_host6_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188459, 0.0186456, 6.13769e+08

conn_from_pod4_host8_to_pod5_host7_flow_1, 1500, 1536000, 1551000, 1536000, 0.976562, 15000, 10, 0.0188215, 0.0186395, 6.13971e+08

conn_from_pod4_host8_to_pod5_host8_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187083, 0.0185094, 6.18284e+08

conn_from_pod4_host8_to_pod5_host9_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0187255, 0.0185265, 6.17714e+08

conn_from_pod4_host8_to_pod6_host1_flow_1, 1500, 1536000, 1552500, 1536000, 1.07422, 16500, 11, 0.0188469, 0.0186466, 6.13736e+08

